cores, tasks, nodes, edgep, objro, growf,  util, sched, mhigh, mlow,  cavg,  lavg
    5,    10,    50,   0.7,   0.1,   0.2,   5.0,     1,   000,  005,2622.83,2046.77
    5,    10,    50,   0.7,   0.1,   0.2,   5.5,     1,   001,  004,2622.83,2046.77
    5,    10,    50,   0.7,   0.1,   0.2,   6.0,     0,   002,  003,2622.83,2046.77
    5,    10,    50,   0.7,   0.1,   0.3,    .5,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   1.0,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   1.5,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   2.0,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   2.5,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   3.0,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   3.5,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   4.0,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   4.5,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   5.0,     1,   000,  005,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   5.5,     1,   001,  004,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.3,   6.0,     0,   002,  003,2629.62,2053.48
    5,    10,    50,   0.7,   0.1,   0.4,    .5,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   1.0,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   1.5,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   2.0,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   2.5,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   3.0,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   3.5,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   4.0,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   4.5,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   5.0,     1,   000,  005,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   5.5,     1,   001,  004,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.4,   6.0,     0,   002,  003,2636.41,2060.23
    5,    10,    50,   0.7,   0.1,   0.5,    .5,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   1.0,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   1.5,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   2.0,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   2.5,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   3.0,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   3.5,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   4.0,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   4.5,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   5.0,     1,   000,  005,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   5.5,     1,   001,  004,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.5,   6.0,     0,   002,  003,2643.21,2067.02
    5,    10,    50,   0.7,   0.1,   0.6,    .5,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   1.0,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   1.5,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   2.0,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   2.5,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   3.0,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   3.5,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   4.0,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   4.5,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   5.0,     1,   000,  005,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   5.5,     1,   001,  004,2650.00,2073.81
    5,    10,    50,   0.7,   0.1,   0.6,   6.0,     0,   002,  003,2653.11,2069.31
    5,    10,    50,   0.7,   0.1,   0.7,    .5,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   1.0,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   1.5,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   2.0,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   2.5,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   3.0,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   3.5,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   4.0,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   4.5,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   5.0,     1,   000,  005,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   5.5,     1,   001,  004,2656.79,2080.61
    5,    10,    50,   0.7,   0.1,   0.7,   6.0,     0,   002,  003,2659.16,2075.36
    5,    10,    50,   0.7,   0.1,   0.8,    .5,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   1.0,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   1.5,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   2.0,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   2.5,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   3.0,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   3.5,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   4.0,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   4.5,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   5.0,     1,   000,  005,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   5.5,     1,   001,  004,2663.59,2087.40
    5,    10,    50,   0.7,   0.1,   0.8,   6.0,     0,   002,  003,2665.20,2081.40
    5,    10,    50,   0.7,   0.1,   0.9,    .5,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   1.0,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   1.5,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   2.0,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   2.5,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   3.0,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   3.5,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   4.0,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   4.5,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   5.0,     1,   000,  005,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   5.5,     0,   002,  003,2670.38,2094.19
    5,    10,    50,   0.7,   0.1,   0.9,   6.0,     0,   002,  003,2671.25,2087.45
    5,    10,    50,   0.7,   0.1,   1.0,    .5,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   1.0,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   1.5,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   2.0,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   2.5,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   3.0,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   3.5,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   4.0,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   4.5,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   5.0,     1,   000,  005,2677.17,2100.99
    5,    10,    50,   0.7,   0.1,   1.0,   5.5,     0,   002,  003,2677.29,2093.49
    5,    10,    50,   0.7,   0.1,   1.0,   6.0,     0,   002,  003,2677.29,2093.49
    5,    10,    50,   0.7,   0.2,   0.1,    .5,     1,   000,  005,2811.54,2259.73
    5,    10,    50,   0.7,   0.2,   0.1,   1.0,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   1.5,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   2.0,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   2.5,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   3.0,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   3.5,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   4.0,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   4.5,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   5.0,     1,   000,  005,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   5.5,     1,   001,  004,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.1,   6.0,     0,   002,  003,2806.43,2254.62
    5,    10,    50,   0.7,   0.2,   0.2,    .5,     1,   000,  005,2814.37,2262.52
    5,    10,    50,   0.7,   0.2,   0.2,   1.0,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   1.5,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   2.0,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   2.5,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   3.0,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   3.5,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   4.0,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   4.5,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   5.0,     1,   000,  005,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   5.5,     1,   001,  004,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.2,   6.0,     0,   002,  003,2809.72,2257.87
    5,    10,    50,   0.7,   0.2,   0.3,    .5,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   1.0,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   1.5,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   2.0,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   2.5,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   3.0,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   3.5,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   4.0,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   4.5,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   5.0,     1,   000,  005,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   5.5,     1,   001,  004,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.3,   6.0,     0,   002,  003,2813.00,2261.16
    5,    10,    50,   0.7,   0.2,   0.4,    .5,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   1.0,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   1.5,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   2.0,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   2.5,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   3.0,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   3.5,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   4.0,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   4.5,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   5.0,     1,   000,  005,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   5.5,     1,   001,  004,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.4,   6.0,     0,   002,  003,2816.29,2264.45
    5,    10,    50,   0.7,   0.2,   0.5,    .5,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   1.0,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   1.5,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   2.0,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   2.5,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   3.0,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   3.5,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   4.0,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   4.5,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   5.0,     1,   000,  005,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   5.5,     1,   001,  004,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.5,   6.0,     0,   002,  003,2819.58,2267.74
    5,    10,    50,   0.7,   0.2,   0.6,    .5,     1,   000,  005,2825.70,2273.85
    5,    10,    50,   0.7,   0.2,   0.6,   1.0,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   1.5,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   2.0,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   2.5,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   3.0,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   3.5,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   4.0,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   4.5,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   5.0,     1,   000,  005,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   5.5,     1,   001,  004,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.6,   6.0,     0,   002,  003,2822.87,2271.02
    5,    10,    50,   0.7,   0.2,   0.7,    .5,     1,   000,  005,2828.53,2276.68
    5,    10,    50,   0.7,   0.2,   0.7,   1.0,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   1.5,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   2.0,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   2.5,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   3.0,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   3.5,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   4.0,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   4.5,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   5.0,     1,   000,  005,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   5.5,     1,   001,  004,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.7,   6.0,     0,   002,  003,2826.16,2274.31
    5,    10,    50,   0.7,   0.2,   0.8,    .5,     1,   000,  005,2831.36,2279.51
    5,    10,    50,   0.7,   0.2,   0.8,   1.0,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   1.5,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   2.0,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   2.5,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   3.0,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   3.5,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   4.0,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   4.5,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   5.0,     1,   000,  005,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   5.5,     1,   001,  004,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.8,   6.0,     0,   002,  003,2829.45,2277.60
    5,    10,    50,   0.7,   0.2,   0.9,    .5,     1,   000,  005,2834.19,2282.35
    5,    10,    50,   0.7,   0.2,   0.9,   1.0,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   1.5,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   2.0,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   2.5,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   3.0,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   3.5,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   4.0,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   4.5,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   5.0,     1,   000,  005,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   5.5,     1,   001,  004,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   0.9,   6.0,     0,   002,  003,2832.74,2280.89
    5,    10,    50,   0.7,   0.2,   1.0,    .5,     1,   000,  005,2837.02,2285.18
    5,    10,    50,   0.7,   0.2,   1.0,   1.0,     1,   000,  005,2837.02,2285.18
    5,    10,    50,   0.7,   0.2,   1.0,   1.5,     1,   000,  005,2837.02,2285.18
    5,    10,    50,   0.7,   0.2,   1.0,   2.0,     1,   000,  005,2837.02,2285.18
    5,    10,    50,   0.7,   0.2,   1.0,   2.5,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   3.0,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   3.5,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   4.0,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   4.5,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   5.0,     1,   000,  005,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   5.5,     1,   001,  004,2836.03,2284.18
    5,    10,    50,   0.7,   0.2,   1.0,   6.0,     0,   002,  003,2836.03,2284.18
    5,    10,    50,   0.7,   0.3,   0.1,    .5,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   1.0,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   1.5,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   2.0,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   2.5,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   3.0,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   3.5,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   4.0,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   4.5,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   5.0,     1,   000,  005,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   5.5,     1,   001,  004,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.1,   6.0,     0,   002,  003,2685.04,2155.90
    5,    10,    50,   0.7,   0.3,   0.2,    .5,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   1.0,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   1.5,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   2.0,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   2.5,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   3.0,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   3.5,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   4.0,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   4.5,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   5.0,     1,   000,  005,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   5.5,     1,   001,  004,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.2,   6.0,     0,   002,  003,2689.75,2160.61
    5,    10,    50,   0.7,   0.3,   0.3,    .5,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   1.0,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   1.5,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   2.0,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   2.5,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   3.0,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   3.5,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   4.0,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   4.5,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   5.0,     1,   000,  005,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   5.5,     1,   001,  004,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.3,   6.0,     0,   002,  003,2694.46,2165.32
    5,    10,    50,   0.7,   0.3,   0.4,    .5,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   1.0,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   1.5,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   2.0,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   2.5,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   3.0,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   3.5,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   4.0,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   4.5,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   5.0,     1,   000,  005,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   5.5,     1,   001,  004,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.4,   6.0,     0,   002,  003,2699.16,2170.03
    5,    10,    50,   0.7,   0.3,   0.5,    .5,     1,   000,  005,2703.87,2174.73
    5,    10,    50,   0.7,   0.3,   0.5,   1.0,     1,   000,  005,2703.87,2174.73
